film,filmLabel,actor,actorLabel,boxOffice,genreLabel
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,paskutinio teismo diena,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,paskutinio teismo diena,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,paskutinio teismo diena,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,paskutinio teismo diena,chase film
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,paskutinio teismo diena,фильм о путешествиях во времени
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,драматический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,комедийный фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,киберпанк
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,боевик
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,приключенческий фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,научно-фантастический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,технотриллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,постапокалиптический фильм
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,girls with guns
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,фильм-триллер
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q378978,Кастуло Герра,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q459007,Джо Мортон,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q769868,Уильям Вишер,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q1198897,Эпата Меркерсон,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3015230,Дэнни Кукси,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q3308176,Майкл Эдвардс,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q5292954,Дон Лейк,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q7437236,Скотт Шоу,Акыр заман,чёрная комедия
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q2685,Арнольд Шварцнеггер,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q208214,Линда Хэмилтон,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q233840,Никки Кокс,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q241510,Майкл Бин,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q272977,Роберт Патрик,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q309631,Эдвард Фёрлонг,Акыр заман,фильм-саспенс
http://www.wikidata.org/entity/Q170564,Терминатор 2: Судный день,http://www.wikidata.org/entity/Q361610,Ксандер Беркли,Акыр заман,фильм-саспенс
