film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q7203385,Playing Beatie Bow,Сидней,97306
http://www.wikidata.org/entity/Q7295920,Rats in the Ranks,Австралия,200000
http://www.wikidata.org/entity/Q7764834,The Slim Dusty Movie,Сидней,225000
http://www.wikidata.org/entity/Q7764834,The Slim Dusty Movie,Алис-Спрингс,225000
http://www.wikidata.org/entity/Q7764834,The Slim Dusty Movie,Улуру,225000
http://www.wikidata.org/entity/Q12402020,Vilamor,Галисия,145595.9
http://www.wikidata.org/entity/Q16356144,Уходя на войну,улица Лачплеша,150000
http://www.wikidata.org/entity/Q16683848,Z — значит Захария,Исландия,121461
http://www.wikidata.org/entity/Q16928500,Лига мечты,Швейцария,200000
http://www.wikidata.org/entity/Q16928500,Лига мечты,Париж,200000
http://www.wikidata.org/entity/Q16928500,Лига мечты,Рио-де-Жанейро,200000
http://www.wikidata.org/entity/Q19874556,In the Winter Dark,Австралия,100635
http://www.wikidata.org/entity/Q24496982,Ведьма любви,Лос-Анджелес,228894
http://www.wikidata.org/entity/Q24496982,Ведьма любви,Аркейта,228894
http://www.wikidata.org/entity/Q42396126,Кузнец и дьявол,Аскойтиа,150000
http://www.wikidata.org/entity/Q42396126,Кузнец и дьявол,Ezkio,150000
http://www.wikidata.org/entity/Q42396126,Кузнец и дьявол,El Pobaleko burdinola,150000
http://www.wikidata.org/entity/Q42396126,Кузнец и дьявол,Agorregi ironworks,150000
http://www.wikidata.org/entity/Q50143448,Detective Chinatown 2,Нью-Йорк,203284
http://www.wikidata.org/entity/Q65084655,Зависнуть в Палм-Спрингс,Калифорния,164000
http://www.wikidata.org/entity/Q75108652,¡Qué verde era mi duque!,Мадрид,136132.76
http://www.wikidata.org/entity/Q75108652,¡Qué verde era mi duque!,Сеговия,136132.76
http://www.wikidata.org/entity/Q75108652,¡Qué verde era mi duque!,Barajas,136132.76
http://www.wikidata.org/entity/Q77464213,"¡No firmes más letras, cielo!",Мадрид,225179.46
http://www.wikidata.org/entity/Q77464213,"¡No firmes más letras, cielo!",Таламанка-де-Харама,225179.46
http://www.wikidata.org/entity/Q84010941,"Бесшумный (фильм, 2020)",Грейтер-Садбери,170653
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Ла-Гранжа-де-Эскарп,116862
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Фрага,116862
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Алькаррас,116862
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Sucs,116862
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Ла-Гранжа-де-Эскарп,161113
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Фрага,161113
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Алькаррас,161113
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Sucs,161113
http://www.wikidata.org/entity/Q110876878,Империя света,Танет (полуостров),191343
http://www.wikidata.org/entity/Q110876878,Империя света,Маргит,191343
http://www.wikidata.org/entity/Q111600223,Убийца «Святой паук»,Иордания,108052
http://www.wikidata.org/entity/Q113668893,От рассвета до заката,Мадрид,110224
http://www.wikidata.org/entity/Q113729314,Создание,Барселона,196295.84
http://www.wikidata.org/entity/Q113729314,Создание,Ла-Эскала,196295.84
http://www.wikidata.org/entity/Q113729314,Создание,Сан-Висенс-де-Монтальт,196295.84
http://www.wikidata.org/entity/Q113729314,Создание,Бланес,196295.84
http://www.wikidata.org/entity/Q113729314,Создание,Сиджес,196295.84
http://www.wikidata.org/entity/Q40187,Догма,Питтсбург,30652890
http://www.wikidata.org/entity/Q40187,Догма,Питтсбург,31429330
http://www.wikidata.org/entity/Q40187,Догма,Нью-Джерси,30652890
http://www.wikidata.org/entity/Q40187,Догма,Нью-Джерси,31429330
http://www.wikidata.org/entity/Q114819,Дюна,Мексика,30925690
http://www.wikidata.org/entity/Q114819,Дюна,Калифорния,30925690
http://www.wikidata.org/entity/Q114819,Дюна,Аризона,30925690
http://www.wikidata.org/entity/Q126800,Делай ноги,Антарктида,31786164
http://www.wikidata.org/entity/Q163038,Психо,Калифорния,32000000
http://www.wikidata.org/entity/Q163038,Психо,Аризона,32000000
http://www.wikidata.org/entity/Q219150,Константин: Повелитель тьмы,Калифорния,29769098
http://www.wikidata.org/entity/Q219150,Константин: Повелитель тьмы,Лонг-Бич,29769098
http://www.wikidata.org/entity/Q220741,Город Бога,Рио-де-Жанейро,30680793
http://www.wikidata.org/entity/Q235742,Ворон,Будапешт,29699345
http://www.wikidata.org/entity/Q379460,Медведь,Австрия,31753898
http://www.wikidata.org/entity/Q379460,Медведь,Доломитовые Альпы,31753898
http://www.wikidata.org/entity/Q379460,Медведь,Гармиш-Партенкирхен,31753898
http://www.wikidata.org/entity/Q477630,Джоси Уэйлс — человек вне закона,Аризона,31800000
http://www.wikidata.org/entity/Q477630,Джоси Уэйлс — человек вне закона,Юта,31800000
http://www.wikidata.org/entity/Q478333,Зелёные береты,Джорджия,32000000
http://www.wikidata.org/entity/Q499918,Страсти Дон Жуана,Лос-Анджелес,30240052
http://www.wikidata.org/entity/Q499918,Страсти Дон Жуана,Нью-Джерси,30240052
http://www.wikidata.org/entity/Q555367,"Вики, маленький викинг",Испания,32000000
http://www.wikidata.org/entity/Q555367,"Вики, маленький викинг",Мальта,32000000
http://www.wikidata.org/entity/Q555367,"Вики, маленький викинг",Бавария,32000000
http://www.wikidata.org/entity/Q555367,"Вики, маленький викинг",Вальхензе,32000000
http://www.wikidata.org/entity/Q603162,Бумажная луна,Канзас,30933743
http://www.wikidata.org/entity/Q623051,Ночь живых мертвецов,Питтсбург,30087064
http://www.wikidata.org/entity/Q657079,Серпико,Нью-Йорк,29800000
http://www.wikidata.org/entity/Q657079,Серпико,Нью-Йорк,29857432
http://www.wikidata.org/entity/Q673195,Солярис,Лос-Анджелес,30002758
http://www.wikidata.org/entity/Q673195,Солярис,Калифорния,30002758
http://www.wikidata.org/entity/Q673195,Солярис,Аризона,30002758
http://www.wikidata.org/entity/Q673195,Солярис,Чикаго,30002758
http://www.wikidata.org/entity/Q832190,Джей и Молчаливый Боб наносят ответный удар,Лос-Анджелес,30085147
http://www.wikidata.org/entity/Q832190,Джей и Молчаливый Боб наносят ответный удар,Нью-Джерси,30085147
http://www.wikidata.org/entity/Q832190,Джей и Молчаливый Боб наносят ответный удар,Малибу,30085147
http://www.wikidata.org/entity/Q963351,Дом у дороги,Калифорния,30050028
http://www.wikidata.org/entity/Q980308,Бритва,Нью-Йорк,31899000
http://www.wikidata.org/entity/Q980308,Бритва,Филадельфия,31899000
http://www.wikidata.org/entity/Q1130310,"Кожа, в которой я живу",Испания,30800000
http://www.wikidata.org/entity/Q1130310,"Кожа, в которой я живу",Мадрид,30800000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Монтана,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Альберта,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Калгари,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Биллингс,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Таузанд-Окс,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Литтл-Бигхорн,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Верджиния-Сити,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Lame Deer,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Crow Agency,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Хардин,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Little Bighorn Battlefield National Monument,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Нортерн-Шайенн,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Кроу (индейская резервация),31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Morley,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Sawtelle Veterans Home,31600000
http://www.wikidata.org/entity/Q1132535,Маленький большой человек,Nevada City,31600000
http://www.wikidata.org/entity/Q1141727,Роб Рой,Шотландия,31596911
http://www.wikidata.org/entity/Q1203252,Дон. Главарь мафии 2,Берлин,32000000
http://www.wikidata.org/entity/Q1203252,Дон. Главарь мафии 2,Германия,32000000
http://www.wikidata.org/entity/Q1306890,"Этот безумный, безумный, безумный, безумный мир",Сан-Диего,30000000
http://www.wikidata.org/entity/Q1306890,"Этот безумный, безумный, безумный, безумный мир",Лонг-Бич,30000000
http://www.wikidata.org/entity/Q1306890,"Этот безумный, безумный, безумный, безумный мир",Санта-Моника,30000000
http://www.wikidata.org/entity/Q1306890,"Этот безумный, безумный, безумный, безумный мир",Санта-Роза,30000000
http://www.wikidata.org/entity/Q1306890,"Этот безумный, безумный, безумный, безумный мир",Малибу,30000000
http://www.wikidata.org/entity/Q1346658,Аэропорт ’77,Сан-Диего,30000000
http://www.wikidata.org/entity/Q1356265,Корабль-призрак,Австралия,30113491
http://www.wikidata.org/entity/Q1356265,Корабль-призрак,Ванкувер,30113491
http://www.wikidata.org/entity/Q1545129,Уикенд у Берни,Нью-Йорк,30218387
http://www.wikidata.org/entity/Q1545129,Уикенд у Берни,Северная Каролина,30218387
http://www.wikidata.org/entity/Q2346766,Нация пришельцев,Лос-Анджелес,32155047
http://www.wikidata.org/entity/Q6408823,Новый мир,Тэджон,31700000
http://www.wikidata.org/entity/Q15527055,Вдали от безумной толпы,Лондон,30200000
http://www.wikidata.org/entity/Q15527055,Вдали от безумной толпы,Оксфордшир,30200000
http://www.wikidata.org/entity/Q15622633,Вне себя,Нью-Йорк,30523226
http://www.wikidata.org/entity/Q15622633,Вне себя,Новый Орлеан,30523226
http://www.wikidata.org/entity/Q15729025,Багровый пик,Торонто,31090320
http://www.wikidata.org/entity/Q18031184,И грянул шторм,Norwell,27569558
http://www.wikidata.org/entity/Q18031184,И грянул шторм,Даксбери,27569558
http://www.wikidata.org/entity/Q18031184,И грянул шторм,Cohasset,27569558
http://www.wikidata.org/entity/Q18414230,Gloria,Рио-де-Жанейро,30000000
http://www.wikidata.org/entity/Q20444585,Служанка,Нагоя,31755748
http://www.wikidata.org/entity/Q20444585,Служанка,Кохын,31755748
http://www.wikidata.org/entity/Q20444585,Служанка,Пхёнчхан,31755748
http://www.wikidata.org/entity/Q20444585,Служанка,Dong-Ah Institute of Media and Arts,31755748
http://www.wikidata.org/entity/Q21527875,Лунный свет,Майами,27854932
http://www.wikidata.org/entity/Q21935502,Вторая жизнь Уве,Мальорка,28700000
http://www.wikidata.org/entity/Q22078002,Горе-творец,Лос-Анджелес,29820616
http://www.wikidata.org/entity/Q30139493,Праздничный переполох,Куранс (замок),27700000
http://www.wikidata.org/entity/Q57982486,Достать ножи,Нейтик,27773958
http://www.wikidata.org/entity/Q65768604,Тор: Любовь и гром,Disney Studios Australia,30349009
http://www.wikidata.org/entity/Q83965418,Никто,Лос-Анджелес,27568035
http://www.wikidata.org/entity/Q83965418,Никто,Виннипег,27568035
http://www.wikidata.org/entity/Q85000980,Последняя дуэль,Фонфруад,30055233
http://www.wikidata.org/entity/Q87126244,Варяг,Белфаст,29457855
http://www.wikidata.org/entity/Q87220566,Невыносимая тяжесть огромного таланта,Хорватия,29116320
http://www.wikidata.org/entity/Q107119206,Вавилон,Калифорния,28551455
http://www.wikidata.org/entity/Q130118681,Марти Великолепный,Нью-Йорк,28000000
http://www.wikidata.org/entity/Q4536,Великолепная афера,Калифорния,36906460
http://www.wikidata.org/entity/Q18967,Король вечеринок,Лос-Анджелес,38275483
http://www.wikidata.org/entity/Q18967,Король вечеринок,Ванкувер,38275483
http://www.wikidata.org/entity/Q18967,Король вечеринок,Ройс Холл,38275483
http://www.wikidata.org/entity/Q18967,Король вечеринок,Marymount High School,38275483
http://www.wikidata.org/entity/Q27204,Живи и дай умереть,Нью-Йорк,35377836
http://www.wikidata.org/entity/Q27204,Живи и дай умереть,Новый Орлеан,35377836
http://www.wikidata.org/entity/Q27204,Живи и дай умереть,Pinewood Studios,35377836
http://www.wikidata.org/entity/Q41483,"Хороший, плохой, злой",Испания,38900000
http://www.wikidata.org/entity/Q41483,"Хороший, плохой, злой",Мадрид,38900000
http://www.wikidata.org/entity/Q41483,"Хороший, плохой, злой",Альмерия,38900000
http://www.wikidata.org/entity/Q41483,"Хороший, плохой, злой",Кладбище Сэд-Хилл,38900000
http://www.wikidata.org/entity/Q59931,Страна садов,Нью-Джерси,35825316
http://www.wikidata.org/entity/Q59931,Страна садов,Саут-Ориндж,35825316
http://www.wikidata.org/entity/Q81145,Орёл Девятого легиона,Будапешт,36054706
http://www.wikidata.org/entity/Q110206,Грязный Гарри,Сан-Франциско,35988495
http://www.wikidata.org/entity/Q162255,Терминатор,Лос-Анджелес,38371200
http://www.wikidata.org/entity/Q169082,10 причин моей ненависти,Сиэтл,38178166
http://www.wikidata.org/entity/Q169082,10 причин моей ненависти,Stadium High School,38178166
http://www.wikidata.org/entity/Q190050,Бойцовский клуб,Лос-Анджелес,37030102
http://www.wikidata.org/entity/Q192022,Разомкнутые объятия,Мадрид,37473982
http://www.wikidata.org/entity/Q192022,Разомкнутые объятия,Канарские острова,37473982
http://www.wikidata.org/entity/Q216006,Лабиринт фавна,Мадрид,37646380
http://www.wikidata.org/entity/Q221090,Дитя человеческое,Лондон,35552383
http://www.wikidata.org/entity/Q221090,Дитя человеческое,Буэнос-Айрес,35552383
http://www.wikidata.org/entity/Q221090,Дитя человеческое,Pinewood Studios,35552383
http://www.wikidata.org/entity/Q221491,Тонкая красная линия,Австралия,36400491
http://www.wikidata.org/entity/Q221491,Тонкая красная линия,Брамстон-Бич,36400491
http://www.wikidata.org/entity/Q221491,Тонкая красная линия,Daintree Rainforest,36400491
http://www.wikidata.org/entity/Q233464,Энни Холл,Нью-Йорк,38300000
http://www.wikidata.org/entity/Q233464,Энни Холл,Лонг-Айленд,38300000
http://www.wikidata.org/entity/Q263460,Смертельный список,Сан-Франциско,37903295
http://www.wikidata.org/entity/Q274973,8 миллиметров,Лос-Анджелес,36663315
http://www.wikidata.org/entity/Q274973,8 миллиметров,Калифорния,36663315
http://www.wikidata.org/entity/Q274973,8 миллиметров,Флорида,36663315
http://www.wikidata.org/entity/Q274973,8 миллиметров,Лонг-Бич,36663315
http://www.wikidata.org/entity/Q274973,8 миллиметров,Лонг-Айленд,36663315
http://www.wikidata.org/entity/Q275180,Австралия,Австралия,37555757
http://www.wikidata.org/entity/Q275180,Австралия,Сидней,37555757
http://www.wikidata.org/entity/Q275553,Подмена,Лонг-Бич,35739802
http://www.wikidata.org/entity/Q332798,Живые,Purcell Mountains,36733909
http://www.wikidata.org/entity/Q333971,Первый рыцарь,Pinewood Studios,37600435
http://www.wikidata.org/entity/Q392825,Джобс: Империя соблазна,Калифорния,35931410
http://www.wikidata.org/entity/Q392825,Джобс: Империя соблазна,Дели,35931410
http://www.wikidata.org/entity/Q426663,Безумный Макс 3: Под куполом грома,Австралия,36230219
http://www.wikidata.org/entity/Q426663,Безумный Макс 3: Под куполом грома,Кубер-Педи,36230219
http://www.wikidata.org/entity/Q426837,Смертельная битва 2: Истребление,Таиланд,35927406
http://www.wikidata.org/entity/Q496724,Преследователь,Сеул,35760133
http://www.wikidata.org/entity/Q496724,Преследователь,Сеул,36495748
http://www.wikidata.org/entity/Q506400,Красный рассвет,Нью-Мексико,38376497
http://www.wikidata.org/entity/Q517265,Ромео и Джульетта,Pinewood Studios,38900000
http://www.wikidata.org/entity/Q529053,Дневной Дозор,Россия,38862717
http://www.wikidata.org/entity/Q529053,Дневной Дозор,Москва,38862717
http://www.wikidata.org/entity/Q577306,Сквозь строй,Аризона,35400000
http://www.wikidata.org/entity/Q640547,Универсальный солдат,Аризона,36299898
http://www.wikidata.org/entity/Q640710,Мститель,Нью-Мексико,39031337
http://www.wikidata.org/entity/Q720724,Бэйб: Четвероногий малыш,Австралия,36776544
http://www.wikidata.org/entity/Q754515,Любовь случается,Британская Колумбия,36100000
http://www.wikidata.org/entity/Q795040,Новые приключения Билла и Теда,The Japanese Garden,38037513
http://www.wikidata.org/entity/Q795040,Новые приключения Билла и Теда,Tillman Water Reclamation Plant,38037513
http://www.wikidata.org/entity/Q813057,Страшно красив,Монреаль,38000000
http://www.wikidata.org/entity/Q813464,Салон красоты,Джорджия,37245453
http://www.wikidata.org/entity/Q813464,Салон красоты,Атланта,37245453
http://www.wikidata.org/entity/Q964009,Меня зовут Никто,Альмерия,35423232
http://www.wikidata.org/entity/Q979196,Психо,Лос-Анджелес,37200000
http://www.wikidata.org/entity/Q979196,Психо,Калифорния,37200000
http://www.wikidata.org/entity/Q979196,Психо,Аризона,37200000
http://www.wikidata.org/entity/Q1058512,Бегущий человек,Лос-Анджелес,38122105
http://www.wikidata.org/entity/Q1141252,Делай как надо!,Нью-Йорк,37295445
http://www.wikidata.org/entity/Q1143310,Городские девчонки,Нью-Йорк,37182494
http://www.wikidata.org/entity/Q1146570,Говард-утка,Сан-Франциско,37962774
http://www.wikidata.org/entity/Q1146570,Говард-утка,Калифорния,37962774
http://www.wikidata.org/entity/Q1164740,Американец,Италия,35606376
http://www.wikidata.org/entity/Q1199259,Магазинчик ужасов,Pinewood Studios,39032001
http://www.wikidata.org/entity/Q1199259,Магазинчик ужасов,Pinewood Studios,39032786
http://www.wikidata.org/entity/Q1243013,"Пятница, 13-е. Часть 3 в 3D",Калифорния,36690067
http://www.wikidata.org/entity/Q1313063,Счастливчик Гилмор,Сан-Франциско,39041354
http://www.wikidata.org/entity/Q1313063,Счастливчик Гилмор,Ванкувер,39041354
http://www.wikidata.org/entity/Q1353441,Весь этот джаз,Нью-Йорк,37823676
http://www.wikidata.org/entity/Q1404361,Ширли Валентайн,Греция,38000000
http://www.wikidata.org/entity/Q1473878,Нет выхода,Балтимор,35500000
http://www.wikidata.org/entity/Q1592282,Глава государства,Нью-Йорк,38620740
http://www.wikidata.org/entity/Q1592282,Глава государства,Балтимор,38620740
http://www.wikidata.org/entity/Q1766888,Свояки,Нью-Джерси,38200000
http://www.wikidata.org/entity/Q2750748,Бродяга Кэнсин,Япония,37300000
http://www.wikidata.org/entity/Q3241699,Убийство в «Восточном экспрессе»,Турция,35700000
http://www.wikidata.org/entity/Q3241699,Убийство в «Восточном экспрессе»,Стамбул,35700000
http://www.wikidata.org/entity/Q11699344,Blind Detective,Гонконг,36417038
http://www.wikidata.org/entity/Q17150529,Лучшее во мне,Новый Орлеан,35700000
http://www.wikidata.org/entity/Q17634968,Адам Джонс,Лондон,36606743
http://www.wikidata.org/entity/Q17634968,Адам Джонс,Новый Орлеан,36606743
http://www.wikidata.org/entity/Q19689203,Большой и добрый великан,Ванкувер,38738762
http://www.wikidata.org/entity/Q19864603,Манчестер у моря,Манчестер-бай-те-Си,38966212
http://www.wikidata.org/entity/Q20444585,Служанка,Нагоя,37767206
http://www.wikidata.org/entity/Q20444585,Служанка,Кохын,37767206
http://www.wikidata.org/entity/Q20444585,Служанка,Пхёнчхан,37767206
http://www.wikidata.org/entity/Q20444585,Служанка,Dong-Ah Institute of Media and Arts,37767206
http://www.wikidata.org/entity/Q27566067,Пассажир,Нью-Йорк,36343858
http://www.wikidata.org/entity/Q27566067,Пассажир,Лондон,36343858
http://www.wikidata.org/entity/Q27566067,Пассажир,Pinewood Studios,36343858
http://www.wikidata.org/entity/Q45318,Доля ангелов,Эдинбург,3744840
http://www.wikidata.org/entity/Q76479,За пригоршню долларов,Испания,3500000
http://www.wikidata.org/entity/Q76479,За пригоршню долларов,Мадрид,3500000
http://www.wikidata.org/entity/Q143835,Священный дым,Дели,3580723
http://www.wikidata.org/entity/Q148204,Врата рая,Pinewood Studios,3484331
http://www.wikidata.org/entity/Q156911,Небо над Берлином,Западный Берлин,3333969
http://www.wikidata.org/entity/Q156911,Небо над Берлином,Западный Берлин,3404057
http://www.wikidata.org/entity/Q169372,Земные девушки легко доступны,Малибу,3900000
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Лос-Анджелес,3726792
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Калифорния,3726792
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Северная Каролина,3726792
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Лос-Анджелес,3755139
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Калифорния,3755139
http://www.wikidata.org/entity/Q289204,Шоссе в никуда,Северная Каролина,3755139
http://www.wikidata.org/entity/Q313764,Жестяной барабан,Париж,4000000
http://www.wikidata.org/entity/Q313764,Жестяной барабан,Загреб,4000000
http://www.wikidata.org/entity/Q313764,Жестяной барабан,Мюнхен,4000000
http://www.wikidata.org/entity/Q313764,Жестяной барабан,Гданьск,4000000
http://www.wikidata.org/entity/Q313764,Жестяной барабан,Западный Берлин,4000000
http://www.wikidata.org/entity/Q327332,Пёс-призрак: путь самурая,Нью-Йорк,3308029
http://www.wikidata.org/entity/Q386164,Почти полная тьма,Калифорния,3400000
http://www.wikidata.org/entity/Q386164,Почти полная тьма,Аризона,3400000
http://www.wikidata.org/entity/Q483197,Пьета,Республика Корея,3623330
http://www.wikidata.org/entity/Q547120,Запределье,Париж,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Индонезия,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Прага,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Буэнос-Айрес,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Собор Святой Софии,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Капитолий,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Андаманские острова,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Карлов мост,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Ангкор-Тхом,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Гуйцзян,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Ботанический сад Буэнос-Айреса,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Пангонг-Цо,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Джантар-Мантар,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Колодец Чанд Баори,3700000
http://www.wikidata.org/entity/Q547120,Запределье,City Palace,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Jaisalmer Fort,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Магнитный холм,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Mana Island,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Valkenberg Hospital,3700000
http://www.wikidata.org/entity/Q547120,Запределье,Gunung Kawi Temple,3700000
http://www.wikidata.org/entity/Q595882,Моя мама любит женщин,Мадрид,3357000
http://www.wikidata.org/entity/Q617203,Метод Грёнхольма,Мадрид,3500000
http://www.wikidata.org/entity/Q663298,Смерть в Голливуде,Греция,3646994
http://www.wikidata.org/entity/Q670378,Дни жатвы,Альберта,3446749
http://www.wikidata.org/entity/Q670378,Дни жатвы,Альберта,3660880
http://www.wikidata.org/entity/Q922006,Ведьмина гора,Лос-Анджелес,3612263.72
http://www.wikidata.org/entity/Q922006,Ведьмина гора,Лас-Вегас,3612263.72
http://www.wikidata.org/entity/Q922006,Ведьмина гора,Помона,3612263.72
http://www.wikidata.org/entity/Q944356,Любовь с первого взгляда,Дели,3490000
http://www.wikidata.org/entity/Q944356,Любовь с первого взгляда,Ути,3490000
http://www.wikidata.org/entity/Q952142,Три цвета: Красный,Швейцария,3581969
http://www.wikidata.org/entity/Q952142,Три цвета: Красный,Швейцария,3600996
http://www.wikidata.org/entity/Q952142,Три цвета: Красный,Женева,3581969
http://www.wikidata.org/entity/Q952142,Три цвета: Красный,Женева,3600996
http://www.wikidata.org/entity/Q1518910,Чего мы стоим в жизни,Сидней,3327456
http://www.wikidata.org/entity/Q1601716,Captains of the Clouds,Оттава,3428000
http://www.wikidata.org/entity/Q1692212,Malcolm,Австралия,3483139
http://www.wikidata.org/entity/Q1753731,Хедвиг и злосчастный дюйм,Торонто,3660081
http://www.wikidata.org/entity/Q2588951,Рога,Ванкувер,3347106
http://www.wikidata.org/entity/Q2844879,Враг,Торонто,3400000
http://www.wikidata.org/entity/Q2986009,Ниже холма 60,Австралия,3209471
http://www.wikidata.org/entity/Q10285703,Студенческие каникулы,Калифорния,3333306
http://www.wikidata.org/entity/Q12100227,71,Англия,3062178
http://www.wikidata.org/entity/Q12125818,Look Both Ways,Австралия,2969712
http://www.wikidata.org/entity/Q13229518,Вакольда,Сан-Карлос-де-Барилоче,3018392
http://www.wikidata.org/entity/Q16395232,Мамочка,Монреаль,3494070
http://www.wikidata.org/entity/Q17986183,Лазурный берег,Мальта,3300000
http://www.wikidata.org/entity/Q17986183,Лазурный берег,Валлетта,3300000
http://www.wikidata.org/entity/Q17986183,Лазурный берег,Гоцо,3300000
http://www.wikidata.org/entity/Q18153484,Помнить,Онтарио,3692491
http://www.wikidata.org/entity/Q18153484,Помнить,Альберта,3692491
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Берлин,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Лондон,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Брюссель,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Москва,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Гонконг,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Рио-де-Жанейро,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Цзюлун,3003169
http://www.wikidata.org/entity/Q18218448,Гражданин четыре,Посольство Эквадора в Великобритании,3003169
http://www.wikidata.org/entity/Q18699754,Госпожа Америка,Нью-Йорк,3300000
http://www.wikidata.org/entity/Q19363370,A la mala,Мексика,3646627
http://www.wikidata.org/entity/Q21527562,Моя девушка – монстр,Ванкувер,3029287
http://www.wikidata.org/entity/Q28870401,Невидимый страж,Мадрид,3700000
http://www.wikidata.org/entity/Q28870401,Невидимый страж,Лесака,3700000
http://www.wikidata.org/entity/Q28870401,Невидимый страж,Элисондо,3700000
http://www.wikidata.org/entity/Q56398739,May the Devil Take You,Индонезия,2900000
http://www.wikidata.org/entity/Q80322358,Джон Уик 4,Япония,3697907
http://www.wikidata.org/entity/Q80322358,Джон Уик 4,Нью-Йорк,3697907
http://www.wikidata.org/entity/Q80322358,Джон Уик 4,Берлин,3697907
http://www.wikidata.org/entity/Q80322358,Джон Уик 4,Париж,3697907
http://www.wikidata.org/entity/Q80322358,Джон Уик 4,Иордания,3697907
http://www.wikidata.org/entity/Q86675328,Свинья,Портленд,3186668
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Ла-Гранжа-де-Эскарп,2852615
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Фрага,2852615
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Алькаррас,2852615
http://www.wikidata.org/entity/Q110622667,Земля Алькаррас,Sucs,2852615
http://www.wikidata.org/entity/Q110664384,Крид 3,Атланта,2937730
http://www.wikidata.org/entity/Q45318,Доля ангелов,Эдинбург,13090471
http://www.wikidata.org/entity/Q47296,Семейный заговор,Сан-Франциско,13200000
http://www.wikidata.org/entity/Q62730,Лодка,Бодензе,11487676
http://www.wikidata.org/entity/Q72909,Чужие среди нас,Лос-Анджелес,13008928
http://www.wikidata.org/entity/Q110043,Птицы,Сан-Франциско,11403529
http://www.wikidata.org/entity/Q110043,Птицы,Сан-Франциско,11436618
http://www.wikidata.org/entity/Q110043,Птицы,Калифорния,11403529
http://www.wikidata.org/entity/Q110043,Птицы,Калифорния,11436618
http://www.wikidata.org/entity/Q110043,Птицы,Bodega,11403529
http://www.wikidata.org/entity/Q110043,Птицы,Bodega,11436618
